date,ticker,name,market,pension_value_net,fininv_value_net,pension_vol_net,fininv_vol_net,pension_value_buy,pension_value_sell,fininv_value_buy,fininv_value_sell,pension_vol_buy,pension_vol_sell,fininv_vol_buy,fininv_vol_sell,pension_value_net_3d_sum,pension_value_net_5d_sum,pension_value_net_10d_sum,pension_value_net_20d_sum,fininv_value_net_3d_sum,fininv_value_net_5d_sum,fininv_value_net_10d_sum,fininv_value_net_20d_sum,pension_vol_net_3d_sum,pension_vol_net_5d_sum,pension_vol_net_10d_sum,pension_vol_net_20d_sum,fininv_vol_net_3d_sum,fininv_vol_net_5d_sum,fininv_vol_net_10d_sum,fininv_vol_net_20d_sum
2025-12-22,369370,블리츠웨이엔터테인먼트,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,377030,비트맥스,KOSDAQ,0,-194510,0,-106,0,0,0,194510,0,0,0,106,0.0,0.0,0.0,0.0,-457012.0,-908403.0,-1840763.0,-4964123.0,0.0,0.0,0.0,0.0,-246.0,-484.0,-938.0,-1693.0
2025-12-22,377450,리파인,KOSDAQ,0,13040,0,0,0,0,5477910,5464870,0,0,423,423,0.0,0.0,0.0,-146713050.0,-4912050.0,-4632960.0,-4572370.0,-4484950.0,0.0,0.0,0.0,-10585.0,-382.0,-367.0,-367.0,-368.0
2025-12-22,381620,제닉스로보틱스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11870.0,-1640.0,14380.0,42545.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
2025-12-22,382800,지앤비에스 에코,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,383930,디티앤씨알오,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,393890,더블유씨피,KOSDAQ,0,-12593080,0,-1849,0,0,110481440,123074520,0,0,16207,18056,0.0,0.0,-475353970.0,-961368915.0,-37451850.0,-103027000.0,56310480.0,88752925.0,0.0,0.0,-61418.0,-126927.0,-5537.0,-14808.0,5082.0,10041.0
2025-12-22,417840,저스템,KOSDAQ,0,55341480,0,3751,0,0,55355960,14480,0,0,3752,1,0.0,0.0,0.0,0.0,297944740.0,297944700.0,297934550.0,303044380.0,0.0,0.0,0.0,0.0,21472.0,21472.0,21471.0,21972.0
2025-12-22,475250,하나33호스팩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102548785.0,141273785.0,0.0,0.0,0.0,0.0,0.0,0.0,48803.0,67303.0
2025-12-22,477760,DB금융스팩12호,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-30869825.0,-30869825.0,4191290.0,4191290.0,0.0,0.0,0.0,0.0,-14665.0,-14665.0,2007.0,2007.0
2025-12-22,487570,HS효성,KOSPI,0,-758700,0,-12,0,0,190500,949200,0,0,3,15,5046300.0,-8037000.0,6033200.0,-15106300.0,-1072000.0,-52000.0,-3184300.0,-4339450.0,80.0,-124.0,93.0,-246.0,-17.0,-1.0,-48.0,-66.0
2025-12-22,489730,디비금융제13호스팩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10125000.0,116630800.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,56984.0
2025-12-23,001550,조비,KOSPI,0,-67960,0,-6,0,0,23090,91050,0,0,2,8,0.0,0.0,0.0,0.0,-240690.0,-137640.0,838770.0,571590.0,0.0,0.0,0.0,0.0,-21.0,-12.0,73.0,49.0
2025-12-23,002220,한일철강,KOSPI,0,-203970,0,-39,0,0,0,203970,0,0,0,39,0.0,0.0,0.0,451886.0,-625860.0,2486680.0,1684680.0,1033535.0,0.0,0.0,0.0,102.0,-120.0,499.0,332.0,176.0
2025-12-23,002240,고려제강,KOSPI,13468550,-799450,647,-39,13468550,0,62250,861700,647,0,3,42,13468550.0,66107375.0,358748800.0,379586820.0,-6748950.0,-5701670.0,-12914055.0,-17374890.0,647.0,3231.0,17532.0,18602.0,-330.0,-278.0,-632.0,-868.0
2025-12-23,003220,대원제약,KOSPI,0,2288790,0,187,0,0,2337680,48890,0,0,191,4,0.0,5921560.0,5921560.0,17283370.0,4943550.0,10003335.0,19018525.0,21566185.0,0.0,484.0,484.0,1367.0,404.0,816.0,1543.0,1746.0
2025-12-23,0054V0,엔에이치스팩32호,KOSDAQ,0,10000000,0,5000,0,0,10000000,0,0,0,5000,0,0.0,0.0,0.0,-1205180.0,214739060.0,448025456.0,1029502406.0,-711980309.0,0.0,0.0,0.0,-246.0,107312.0,224008.0,513347.0,162871.0
2025-12-23,005740,크라운해태홀딩스,KOSPI,0,21179500,0,2990,0,0,21257050,77550,0,0,3001,11,0.0,0.0,0.0,0.0,20937460.0,23006550.0,46790550.0,59226200.0,0.0,0.0,0.0,0.0,2956.0,3246.0,6755.0,8572.0
2025-12-23,006805,미래에셋증권우,KOSPI,0,464432980,0,34622,0,0,2497561075,2033128095,0,0,177092,142470,-18639825.0,-18639825.0,78692485.0,78692485.0,526713760.0,619110170.0,673222395.0,612145535.0,-1579.0,-1579.0,7257.0,7257.0,39667.0,47669.0,52573.0,46616.0
2025-12-23,007340,DN오토모티브,KOSPI,0,232899750,0,9124,0,0,313645600,80745850,0,0,12292,3168,-1442375.0,961434750.0,2133768950.0,4507357375.0,570123650.0,674162725.0,-165053250.0,-1132020725.0,-55.0,35456.0,77365.0,158572.0,21996.0,25742.0,-4418.0,-40534.0
2025-12-23,007770,한일화학,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,009470,삼화전기,KOSPI,39646725,-269550,1311,-9,39646725,0,0,269550,1311,0,0,9,40374100.0,18276925.0,-1559898175.0,-1572117275.0,-832550.0,-33481950.0,-148600.0,-1121450.0,1311.0,545.0,-54017.0,-54426.0,-28.0,-1183.0,-123.0,-156.0
2025-12-23,010950,S-Oil,KOSPI,133907350,171685850,1596,2040,514552350,380645000,893242750,721556900,6134,4538,10645,8605,6121001850.0,9764775700.0,22758083100.0,18002527750.0,2384357100.0,-285858900.0,-2162247600.0,5736319100.0,73541.0,117741.0,271758.0,208501.0,28832.0,-3669.0,-26354.0,74922.0
2025-12-23,012170,아센디오,KOSPI,0,-11942,0,-7,0,0,0,11942,0,0,0,7,0.0,0.0,0.0,0.0,-45194.0,-36477.0,-31187.0,-18557.0,0.0,0.0,0.0,0.0,-26.0,-21.0,-18.0,-10.0
2025-12-23,012280,영화금속,KOSPI,0,-3802092,0,-3896,0,0,2183595,5985687,0,0,2235,6131,0.0,0.0,0.0,0.0,-2022716.0,-1248939.0,-112817.0,-1220626.0,0.0,0.0,0.0,0.0,-2008.0,-1194.0,63.0,-1229.0
2025-12-23,017670,SK텔레콤,KOSPI,-12515000,1203834950,-174,22672,1138888050,1151403050,1589896100,386061150,21450,21624,29919,7247,646830050.0,1450152450.0,11957394350.0,23576075450.0,6268624650.0,7615813500.0,20088996950.0,42656191000.0,12407.0,27650.0,223991.0,439173.0,118350.0,143793.0,377026.0,795691.0
2025-12-23,018250,애경산업,KOSPI,13281680,-9915980,972,-726,13281680,0,20272270,30188250,972,0,1488,2214,13281680.0,21012930.0,15892235.0,-698443260.0,61282430.0,59564150.0,49350940.0,37930070.0,972.0,1540.0,1161.0,-51172.0,4482.0,4351.0,3591.0,2782.0
2025-12-23,020180,대신정보통신,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,021650,한국큐빅,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,024830,세원물산,KOSDAQ,0,120,0,0,0,0,10330,10210,0,0,1,1,0.0,0.0,0.0,0.0,120.0,330.0,340.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,025770,한국정보통신,KOSDAQ,-15564985,0,-2000,0,0,15564985,62350,62350,0,2000,8,8,-69908775.0,-116864425.0,-249909020.0,-431648800.0,-195300.0,38556650.0,38576030.0,46308860.0,-9000.0,-15000.0,-31641.0,-54286.0,-25.0,4975.0,4977.0,5932.0
2025-12-23,028050,삼성E&A,KOSPI,-4402963625,219043425,-177596,8756,333472525,4736436150,894129025,675085600,13386,190982,35763,27007,-5248889350.0,-6101205325.0,-8349059725.0,-23935685750.0,3593127300.0,3920122575.0,4909878625.0,11367914800.0,-211670.0,-246502.0,-336697.0,-960287.0,143429.0,156386.0,195190.0,446037.0
2025-12-23,028080,휴맥스홀딩스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,029480,광무,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,031440,신세계푸드,KOSPI,-34547700,-99967200,-722,-2087,0,34547700,191600,100158800,0,722,4,2091,-221401950.0,-308202325.0,123266625.0,84017175.0,3232332375.0,4152349000.0,11682814525.0,11725157875.0,-4627.0,-6442.0,2556.0,1499.0,67624.0,86870.0,244253.0,245297.0
2025-12-23,033230,인성정보,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,034230,파라다이스,KOSPI,-540970735,-476343130,-32846,-29039,59351750,600322485,131515620,607858750,3606,36452,7928,36967,-210497470.0,-2000130020.0,210805040.0,8361755890.0,-430577905.0,-428422465.0,-2692037240.0,555859625.0,-13213.0,-123677.0,-235.0,447426.0,-26204.0,-26582.0,-152892.0,31254.0
2025-12-23,034950,한국기업평가,KOSDAQ,0,-12094900,0,-121,0,0,13363900,25458800,0,0,134,255,0.0,0.0,-105041000.0,-464586900.0,-2928700.0,-9641000.0,234272268.0,635155818.0,0.0,0.0,-1064.0,-4722.0,-29.0,-96.0,2356.0,6409.0
2025-12-23,035250,강원랜드,KOSPI,271519700,329775250,14392,17436,567489450,295969750,1124745010,794969760,30109,15717,59576,42140,399804535.0,-49431720.0,1253055910.0,640984090.0,2326473585.0,1577392745.0,1173855655.0,4727375955.0,21306.0,-3055.0,68195.0,34505.0,124918.0,84488.0,66996.0,265015.0
2025-12-23,036570,엔씨소프트,KOSPI,-154440600,990589400,-779,4921,724829400,879270000,1246288300,255698900,3600,4379,6198,1277,-713670750.0,-3240680600.0,-1772523350.0,-2300840900.0,4884956050.0,8140111000.0,10319030950.0,14607970650.0,-3764.0,-16616.0,-9261.0,-12179.0,24717.0,41274.0,51938.0,69379.0
2025-12-23,036810,에프에스티,KOSDAQ,0,-272642900,0,-8065,0,0,38726950,311369850,0,0,1148,9213,194547200.0,64204750.0,-252512225.0,-846276825.0,240931250.0,369901925.0,230310281.0,2049860806.0,5679.0,1228.0,-10645.0,-31396.0,8118.0,12881.0,7837.0,71298.0
2025-12-23,038620,위즈코프,KOSDAQ,0,-1176977,0,-1747,0,0,13060454,14237431,0,0,21730,23477,0.0,0.0,0.0,0.0,-37724714.0,-99417017.0,11728075.0,10555078.0,0.0,0.0,0.0,0.0,-62518.0,-166692.0,14955.0,14628.0
2025-12-23,038880,아이에이,KOSDAQ,0,-12196168,0,-75797,0,0,14722989,26919157,0,0,93727,169524,0.0,0.0,0.0,0.0,12808519.0,1480739.0,-21515799.0,-20782139.0,0.0,0.0,0.0,0.0,83234.0,10831.0,-125745.0,-113611.0
2025-12-23,042500,링네트,KOSDAQ,0,40315,0,10,0,0,44310,3995,0,0,11,1,0.0,0.0,0.0,0.0,-241250.0,-185435.0,-309380.0,-1142860.0,0.0,0.0,0.0,0.0,-60.0,-46.0,-77.0,-288.0
2025-12-23,044180,KD,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,046310,백금T&A,KOSDAQ,0,-22376110,0,-6573,0,0,8366770,30742880,0,0,2465,9038,0.0,0.0,0.0,0.0,-18175120.0,-49074145.0,-154243550.0,-6549809.0,0.0,0.0,0.0,0.0,-5264.0,-14511.0,-45992.0,-43.0
2025-12-23,056190,에스에프에이,KOSDAQ,0,206772000,0,8576,0,0,311162200,104390200,0,0,12907,4331,-449127200.0,-927987875.0,-1465506225.0,-1909610775.0,510667800.0,713828825.0,925025355.0,2705213155.0,-19106.0,-39405.0,-61993.0,-80676.0,21435.0,29960.0,38815.0,116061.0
2025-12-23,060590,씨티씨바이오,KOSDAQ,0,14085,0,0,0,0,948315,934230,0,0,191,191,0.0,0.0,0.0,0.0,4505.0,1665.0,13330.0,10840.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0
2025-12-23,064960,SNT모티브,KOSPI,240198100,-44561200,6913,-1270,242661150,2463050,111496300,156057500,6984,71,3195,4465,321112300.0,987184100.0,1118731775.0,6850887550.0,-91076850.0,-74441850.0,41009650.0,-1860715825.0,9200.0,28724.0,32319.0,193868.0,-2595.0,-2095.0,1523.0,-52885.0
2025-12-23,066130,하츠,KOSDAQ,0,1082735,0,241,0,0,2763205,1680470,0,0,612,371,0.0,0.0,0.0,0.0,6161630.0,10655115.0,8316845.0,3434850.0,0.0,0.0,0.0,0.0,1372.0,2371.0,1872.0,803.0
2025-12-23,070300,엑스큐어,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2025-12-23,071055,한국금융지주우,KOSPI,0,152095550,0,1229,0,0,393769150,241673600,0,0,3176,1947,-11004800.0,-11004800.0,147146450.0,240663500.0,168999950.0,-32124300.0,-105580100.0,429289600.0,-90.0,-90.0,1153.0,1881.0,1363.0,-282.0,-872.0,3566.0
2025-12-23,078600,대주전자재료,KOSDAQ,-34553900,166454900,-513,2468,0,34553900,184631100,18176200,0,513,2736,268,-1429952550.0,-1904595200.0,-3381236350.0,-711111800.0,1138294200.0,2151193700.0,2486951672.0,7371797772.0,-21706.0,-28794.0,-49221.0,-14757.0,17076.0,31823.0,36633.0,102642.0
2025-12-23,078890,가온그룹,KOSDAQ,0,-5690,0,-1,0,0,5690,11380,0,0,1,2,0.0,0.0,0.0,0.0,-4650.0,-4540.0,-4710.0,4685.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0
2025-12-23,079000,와토스코리아,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15245390.0,49942940.0,110357580.0,204339240.0,0.0,0.0,0.0,0.0,2479.0,8225.0,18371.0,35337.0
2025-12-23,079430,현대리바트,KOSPI,0,-169490,0,-27,0,0,18910,188400,0,0,3,30,0.0,0.0,0.0,801610.0,-529330.0,-187820.0,-326225.0,-40916350.0,0.0,0.0,0.0,129.0,-84.0,-31.0,-53.0,-6591.0
2025-12-23,080220,제주반도체,KOSDAQ,289527860,392968205,14845,20172,289527860,0,418883025,25914820,14845,0,21498,1326,302305280.0,302305280.0,361845455.0,177684305.0,1443757025.0,2009683485.0,3445588022.0,6183704017.0,15537.0,15537.0,18654.0,9223.0,76334.0,107162.0,183962.0,327461.0
2025-12-23,081660,미스토홀딩스,KOSPI,224635300,480734875,5065,10840,237910700,13275400,751743575,271008700,5365,300,16952,6112,191039900.0,2060308725.0,1796440725.0,4095362075.0,1532325525.0,1887343775.0,236404650.0,2177005475.0,4299.0,45417.0,39259.0,91076.0,34603.0,42416.0,4010.0,48205.0
2025-12-23,083450,GST,KOSDAQ,318345750,-186025400,11326,-6773,318345750,0,76241700,262267100,11326,0,2604,9377,306109550.0,306109550.0,558297175.0,556832000.0,-358926500.0,-469132000.0,-439549150.0,-514986700.0,10836.0,10836.0,20599.0,20541.0,-14005.0,-18613.0,-17378.0,-20410.0
2025-12-23,083500,에프엔에스테크,KOSDAQ,0,282212990,0,19974,0,0,282212990,0,0,0,19974,0,0.0,0.0,0.0,0.0,635862330.0,657822490.0,934708910.0,1679314750.0,0.0,0.0,0.0,0.0,44618.0,46117.0,65085.0,111339.0
2025-12-23,084730,팅크웨어,KOSDAQ,0,-13604680,0,-1705,0,0,8261360,21866040,0,0,1036,2741,0.0,0.0,0.0,0.0,7336630.0,5750410.0,-1587810.0,38656770.0,0.0,0.0,0.0,0.0,910.0,725.0,-208.0,5112.0
2025-12-23,088800,에이스테크,KOSDAQ,0,10346890,0,3652,0,0,10355515,8625,0,0,3655,3,0.0,0.0,0.0,0.0,10340600.0,10328700.0,-837650.0,-827655.0,0.0,0.0,0.0,0.0,3650.0,3646.0,3.0,6.0
2025-12-23,088980,맥쿼리인프라,KOSPI,13257265,-296962020,1148,-25573,13257265,0,1481583990,1778546010,1148,0,128398,153971,13257265.0,75135370.0,2075016845.0,3132260315.0,803836385.0,3156017100.0,6915425805.0,12927536025.0,1148.0,6464.0,177736.0,268388.0,69418.0,271816.0,594457.0,1110723.0
2025-12-23,090430,아모레퍼시픽,KOSPI,-2489831400,681059150,-20558,5610,1164455650,3654287050,1242264150,561205000,9562,30120,10226,4616,-627844350.0,-4907520600.0,-2599499750.0,1844654550.0,2997508800.0,1965905000.0,4451529650.0,4231963150.0,-5143.0,-40239.0,-21928.0,13231.0,24577.0,16035.0,36292.0,34373.0
2025-12-23,091120,이엠텍,KOSDAQ,0,34394690,0,4209,0,0,34419200,24510,0,0,4212,3,0.0,-32287950.0,-335658465.0,-363913985.0,34427940.0,34451880.0,294824382.0,774644432.0,0.0,-4000.0,-42428.0,-45883.0,4213.0,4216.0,36021.0,93715.0
2025-12-23,092440,기신정기,KOSPI,0,-1973085,0,-853,0,0,498015,2471100,0,0,217,1070,0.0,0.0,0.0,0.0,-12941290.0,-12246960.0,-11753810.0,-17237020.0,0.0,0.0,0.0,0.0,-5626.0,-5320.0,-5095.0,-7523.0
2025-12-23,094360,칩스앤미디어,KOSDAQ,0,-255800,0,-15,0,0,191350,447150,0,0,11,26,0.0,0.0,-345793570.0,-314013290.0,-208961470.0,-368885660.0,159315475.0,1036627230.0,0.0,0.0,-18283.0,-16303.0,-12303.0,-21744.0,5911.0,60958.0
2025-12-23,098120,마이크로컨텍솔,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,490.0,120.0,18900.0,17690.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-23,100120,뷰웍스,KOSDAQ,0,-5807560,0,-287,0,0,29705840,35513400,0,0,1478,1765,-219940050.0,-219940050.0,-443464650.0,-1630383375.0,59244370.0,59945065.0,181385.0,58613800.0,-11000.0,-11000.0,-22000.0,-80470.0,2960.0,2991.0,36.0,3001.0
2025-12-23,100590,머큐리,KOSDAQ,0,0,0,0,0,0,3170,3170,0,0,1,1,0.0,0.0,0.0,0.0,2554150.0,8008445.0,24423400.0,25779750.0,0.0,0.0,0.0,0.0,805.0,2516.0,7622.0,8035.0
2025-12-23,109820,진매트릭스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-76635.0,-4368900.0,-3267546.0,0.0,0.0,0.0,0.0,0.0,-31.0,-1787.0,-1353.0
2025-12-23,114810,한솔아이원스,KOSDAQ,-59811635,-239318785,-4871,-19565,0,59811635,26353040,265671825,0,4871,2116,21681,-168396330.0,-168396330.0,93544000.0,-578514095.0,-241255690.0,-228473605.0,-562868410.0,-815523625.0,-13616.0,-13616.0,7590.0,-47080.0,-19720.0,-18683.0,-46102.0,-66394.0
2025-12-23,126340,비나텍,KOSDAQ,-63234200,-347566100,-949,-4862,131422100,194656300,550744400,898310500,1854,2803,7821,12683,576321800.0,576321800.0,-800871550.0,-1165008550.0,711791800.0,1161086200.0,589752750.0,-423163250.0,7368.0,7368.0,-11692.0,-14974.0,9288.0,15511.0,8043.0,-7733.0
2025-12-23,136540,윈스테크넷,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,-144392920.0,-144392920.0,-144392920.0,-144392920.0,14160370.0,63612950.0,62810700.0,89469310.0,-12000.0,-12000.0,-12000.0,-12000.0,1181.0,5303.0,5247.0,7484.0
2025-12-23,142280,녹십자엠에스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-78360.0,-3709155.0,-2541595.0,0.0,0.0,0.0,0.0,0.0,-19.0,-904.0,-623.0
2025-12-23,155660,DSR,KOSPI,0,-1956815,0,-505,0,0,46560,2003375,0,0,12,517,0.0,0.0,0.0,0.0,-2277385.0,-7029145.0,5033410.0,4809485.0,0.0,0.0,0.0,0.0,-587.0,-1797.0,1240.0,1177.0
2025-12-23,186230,그린플러스,KOSDAQ,0,5960,0,1,0,0,5960,0,0,0,1,0,0.0,0.0,0.0,0.0,17890.0,29590.0,65215.0,136195.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,23.0
2025-12-23,189330,씨이랩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,204270,제이앤티씨,KOSDAQ,0,65481450,0,3390,0,0,66360110,878660,0,0,3435,45,6018285.0,6018285.0,-9593840.0,304996010.0,376143720.0,606867665.0,644761675.0,1688534705.0,297.0,297.0,-429.0,14688.0,18827.0,30353.0,32389.0,80183.0
2025-12-23,207760,미스터블루,KOSDAQ,0,-70055237,0,-55768,0,0,2520994,72576231,0,0,2020,57788,0.0,0.0,0.0,0.0,-794028088.0,-918430660.0,-963443821.0,-958913045.0,0.0,0.0,0.0,0.0,-613864.0,-708787.0,-743007.0,-739911.0
2025-12-23,207940,삼성바이오로직스,KOSPI,-3789130500,897220000,-2203,516,2169640000,5958770500,6249489000,5352269000,1258,3461,3626,3110,-12713118000.0,-15466129000.0,18260978000.0,-3160617500.0,11921462500.0,19698617000.0,18338369500.0,36613425000.0,-7380.0,-8948.0,9948.0,-3132.0,6862.0,11309.0,10419.0,21452.0
2025-12-23,214320,이노션,KOSPI,-133897725,109797060,-7106,5818,13178560,147076285,142024570,32227510,697,7803,7525,1707,726692135.0,2808257055.0,3608813825.0,3829592775.0,230368130.0,409514595.0,623983705.0,709753085.0,37801.0,146687.0,188287.0,199843.0,12160.0,21527.0,32820.0,37483.0
2025-12-23,214450,파마리서치,KOSDAQ,673644250,3652972250,1687,9171,697610750,23966500,6463150500,2810178250,1747,60,16225,7054,4455792750.0,4797610250.0,3085913000.0,-281870500.0,2149253250.0,2835428000.0,-8846237000.0,2609116250.0,11208.0,12120.0,7510.0,-1881.0,5135.0,6983.0,-23445.0,-3564.0
2025-12-23,225220,제놀루션,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,237690,에스티팜,KOSDAQ,-222149800,114594800,-1787,922,85199200,307349000,734787200,620192400,682,2469,5898,4976,-503707250.0,-2740989550.0,4574974350.0,25785862400.0,3631485750.0,3160017000.0,7645444258.0,17477878108.0,-4331.0,-22021.0,33755.0,214519.0,28640.0,25004.0,59427.0,144305.0
2025-12-23,239890,피엔에이치테크,KOSDAQ,0,-18744925,0,-3786,0,0,2025570,20770495,0,0,410,4196,0.0,0.0,-24898120.0,-45640525.0,-1236450.0,12802440.0,4258040.0,18313180.0,0.0,0.0,-5000.0,-9175.0,-284.0,2423.0,724.0,3771.0
2025-12-23,241560,두산밥캣,KOSPI,-1684937950,814515550,-29066,13896,974886400,2659824350,1241074550,426559000,16647,45713,21193,7297,199779800.0,2127174100.0,12400212700.0,18565035950.0,2887660500.0,3942767150.0,6170217400.0,7469276600.0,2605.0,34778.0,202352.0,309684.0,48678.0,65957.0,102628.0,125558.0
2025-12-23,248070,솔루엠,KOSPI,-13182890,-33494735,-786,-2067,0,13182890,264393900,297888635,0,786,15801,17868,-13182890.0,-13182890.0,98302280.0,-97671990.0,-174862380.0,247273440.0,745893060.0,-1214460990.0,-786.0,-786.0,5795.0,-6906.0,-10391.0,14780.0,44187.0,-71060.0
2025-12-23,258790,소프트캠프,KOSDAQ,0,2872000,0,2000,0,0,2872000,0,0,0,2000,0,0.0,0.0,0.0,5096.0,3853981.0,3853981.0,3853981.0,3853981.0,0.0,0.0,0.0,0.0,2693.0,2693.0,2693.0,2693.0
2025-12-23,263020,디케이앤디,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
2025-12-23,293940,신한알파리츠,KOSPI,0,91025455,0,16638,0,0,203983660,112958205,0,0,37368,20730,0.0,121644710.0,35946630.0,920023945.0,618106170.0,1526977580.0,4232814970.0,5788443845.0,0.0,22104.0,6513.0,158806.0,112485.0,278371.0,753919.0,1020013.0
2025-12-23,297090,씨에스베어링,KOSDAQ,0,-25369840,0,-4011,0,0,51202370,76572210,0,0,8057,12068,0.0,0.0,0.0,91569620.0,4524250.0,-52287380.0,139641060.0,117582310.0,0.0,0.0,0.0,15023.0,463.0,-7893.0,22174.0,18994.0
2025-12-23,303530,이노뎁,KOSDAQ,0,100,0,0,0,0,5710,5610,0,0,1,1,0.0,0.0,0.0,0.0,130.0,120.0,5780.0,5840.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-23,307750,국전약품,KOSDAQ,0,10,0,0,0,0,3445,3435,0,0,1,1,0.0,0.0,0.0,0.0,3102230.0,30440025.0,51718490.0,88428785.0,0.0,0.0,0.0,0.0,894.0,8762.0,14763.0,25328.0
2025-12-23,317770,엑스페릭스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12382025.0,12382025.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.0,4323.0
2025-12-23,320000,한울반도체,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,353810,이지바이오,KOSDAQ,-68688710,-75746490,-11278,-12362,0,68688710,5369730,81116220,0,11278,879,13241,-68688710.0,65687360.0,186408990.0,1124551330.0,39646880.0,22397800.0,45978290.0,-165415340.0,-11278.0,10068.0,28440.0,164367.0,6400.0,3717.0,7376.0,-24013.0
2025-12-23,369370,블리츠웨이엔터테인먼트,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
